,Title,Organization,Skills,Ratings,Review counts,Metadata
6125,,," Cultural Responsiveness, Personal Development, Empathy, Self-Awareness, Stress Management, Resilience, Mindfulness, Active Listening, Scientific Methods",,,Beginner Â· Course Â· 1 - 3 Months
6126,,," Cultural Responsiveness, Personal Development, Empathy, Self-Awareness, Stress Management, Resilience, Mindfulness, Active Listening, Scientific Methods",,,Beginner Â· Course Â· 1 - 3 Months
6127,,," Cultural Responsiveness, Personal Development, Empathy, Self-Awareness, Stress Management, Resilience, Mindfulness, Active Listening, Scientific Methods",,,Beginner Â· Course Â· 1 - 3 Months
6128,,," Cultural Responsiveness, Personal Development, Empathy, Self-Awareness, Stress Management, Resilience, Mindfulness, Active Listening, Scientific Methods",,,Beginner Â· Course Â· 1 - 3 Months
6129,,," Cultural Responsiveness, Personal Development, Empathy, Self-Awareness, Stress Management, Resilience, Mindfulness, Active Listening, Scientific Methods",,,Beginner Â· Course Â· 1 - 3 Months
6130,,," Cultural Responsiveness, Personal Development, Empathy, Self-Awareness, Stress Management, Resilience, Mindfulness, Active Listening, Scientific Methods",,,Beginner Â· Course Â· 1 - 3 Months
6131,,," Cultural Responsiveness, Personal Development, Empathy, Self-Awareness, Stress Management, Resilience, Mindfulness, Active Listening, Scientific Methods",,,Beginner Â· Course Â· 1 - 3 Months
6132,,," Consumer Behaviour, Content Marketing, Marketing Psychology, Social Media Marketing, Marketing Communications, Social Media, Marketing, Advertising, Persuasive Communication, Behavioral Economics, Storytelling",,,Mixed Â· Course Â· 1 - 4 Weeks
6133,,," Consumer Behaviour, Content Marketing, Marketing Psychology, Social Media Marketing, Marketing Communications, Social Media, Marketing, Advertising, Persuasive Communication, Behavioral Economics, Storytelling",,,Mixed Â· Course Â· 1 - 4 Weeks
6134,,," Consumer Behaviour, Content Marketing, Marketing Psychology, Social Media Marketing, Marketing Communications, Social Media, Marketing, Advertising, Persuasive Communication, Behavioral Economics, Storytelling",,,Mixed Â· Course Â· 1 - 4 Weeks
6135,,," Consumer Behaviour, Content Marketing, Marketing Psychology, Social Media Marketing, Marketing Communications, Social Media, Marketing, Advertising, Persuasive Communication, Behavioral Economics, Storytelling",,,Mixed Â· Course Â· 1 - 4 Weeks
6136,,," Consumer Behaviour, Content Marketing, Marketing Psychology, Social Media Marketing, Marketing Communications, Social Media, Marketing, Advertising, Persuasive Communication, Behavioral Economics, Storytelling",,,Mixed Â· Course Â· 1 - 4 Weeks
6137,,," Consumer Behaviour, Content Marketing, Marketing Psychology, Social Media Marketing, Marketing Communications, Social Media, Marketing, Advertising, Persuasive Communication, Behavioral Economics, Storytelling",,,Mixed Â· Course Â· 1 - 4 Weeks
6138,,," Consumer Behaviour, Content Marketing, Marketing Psychology, Social Media Marketing, Marketing Communications, Social Media, Marketing, Advertising, Persuasive Communication, Behavioral Economics, Storytelling",,,Mixed Â· Course Â· 1 - 4 Weeks
6139,,," Consumer Behaviour, Content Marketing, Marketing Psychology, Social Media Marketing, Marketing Communications, Social Media, Marketing, Advertising, Persuasive Communication, Behavioral Economics, Storytelling",,,Mixed Â· Course Â· 1 - 4 Weeks
6140,,," Consumer Behaviour, Content Marketing, Marketing Psychology, Social Media Marketing, Marketing Communications, Social Media, Marketing, Advertising, Persuasive Communication, Behavioral Economics, Storytelling",,,Mixed Â· Course Â· 1 - 4 Weeks
6141,,," Consumer Behaviour, Content Marketing, Marketing Psychology, Social Media Marketing, Marketing Communications, Social Media, Marketing, Advertising, Persuasive Communication, Behavioral Economics, Storytelling",,,Mixed Â· Course Â· 1 - 4 Weeks
6142,,," Consumer Behaviour, Content Marketing, Marketing Psychology, Social Media Marketing, Marketing Communications, Social Media, Marketing, Advertising, Persuasive Communication, Behavioral Economics, Storytelling",,,Mixed Â· Course Â· 1 - 4 Weeks
6143,,," Consumer Behaviour, Content Marketing, Marketing Psychology, Social Media Marketing, Marketing Communications, Social Media, Marketing, Advertising, Persuasive Communication, Behavioral Economics, Storytelling",,,Mixed Â· Course Â· 1 - 4 Weeks
6144,,," Stakeholder Engagement, Business Intelligence, Data Integration, Data Literacy, Business Analytics, Real Time Data, Data Modeling, Data Analysis, Dashboard, Data-Driven Decision-Making, Data Storytelling, Business Metrics",,,Advanced Â· Course Â· 1 - 4 Weeks
6145,,," Stakeholder Engagement, Business Intelligence, Data Integration, Data Literacy, Business Analytics, Real Time Data, Data Modeling, Data Analysis, Dashboard, Data-Driven Decision-Making, Data Storytelling, Business Metrics",,,Advanced Â· Course Â· 1 - 4 Weeks
6146,,," Stakeholder Engagement, Business Intelligence, Data Integration, Data Literacy, Business Analytics, Real Time Data, Data Modeling, Data Analysis, Dashboard, Data-Driven Decision-Making, Data Storytelling, Business Metrics",,,Advanced Â· Course Â· 1 - 4 Weeks
6147,,," Stakeholder Engagement, Business Intelligence, Data Integration, Data Literacy, Business Analytics, Real Time Data, Data Modeling, Data Analysis, Dashboard, Data-Driven Decision-Making, Data Storytelling, Business Metrics",,,Advanced Â· Course Â· 1 - 4 Weeks
6148,,," Stakeholder Engagement, Business Intelligence, Data Integration, Data Literacy, Business Analytics, Real Time Data, Data Modeling, Data Analysis, Dashboard, Data-Driven Decision-Making, Data Storytelling, Business Metrics",,,Advanced Â· Course Â· 1 - 4 Weeks
6149,,," Stakeholder Engagement, Business Intelligence, Data Integration, Data Literacy, Business Analytics, Real Time Data, Data Modeling, Data Analysis, Dashboard, Data-Driven Decision-Making, Data Storytelling, Business Metrics",,,Advanced Â· Course Â· 1 - 4 Weeks
6150,,," Stakeholder Engagement, Business Intelligence, Data Integration, Data Literacy, Business Analytics, Real Time Data, Data Modeling, Data Analysis, Dashboard, Data-Driven Decision-Making, Data Storytelling, Business Metrics",,,Advanced Â· Course Â· 1 - 4 Weeks
6151,,," Stakeholder Engagement, Business Intelligence, Data Integration, Data Literacy, Business Analytics, Real Time Data, Data Modeling, Data Analysis, Dashboard, Data-Driven Decision-Making, Data Storytelling, Business Metrics",,,Advanced Â· Course Â· 1 - 4 Weeks
6152,,," Stakeholder Engagement, Business Intelligence, Data Integration, Data Literacy, Business Analytics, Real Time Data, Data Modeling, Data Analysis, Dashboard, Data-Driven Decision-Making, Data Storytelling, Business Metrics",,,Advanced Â· Course Â· 1 - 4 Weeks
6153,,," Stakeholder Engagement, Business Intelligence, Data Integration, Data Literacy, Business Analytics, Real Time Data, Data Modeling, Data Analysis, Dashboard, Data-Driven Decision-Making, Data Storytelling, Business Metrics",,,Advanced Â· Course Â· 1 - 4 Weeks
6154,,," Stakeholder Engagement, Business Intelligence, Data Integration, Data Literacy, Business Analytics, Real Time Data, Data Modeling, Data Analysis, Dashboard, Data-Driven Decision-Making, Data Storytelling, Business Metrics",,,Advanced Â· Course Â· 1 - 4 Weeks
6155,,," Stakeholder Engagement, Business Intelligence, Data Integration, Data Literacy, Business Analytics, Real Time Data, Data Modeling, Data Analysis, Dashboard, Data-Driven Decision-Making, Data Storytelling, Business Metrics",,,Advanced Â· Course Â· 1 - 4 Weeks
6156,,," Oral Expression, Oral Comprehension, Grammar, Intercultural Competence, Language Competency, Vocabulary, Writing, Language Interpretation, Translation, and Studies, Higher Education",,,Intermediate Â· Course Â· 1 - 3 Months
6157,,," Oral Expression, Oral Comprehension, Grammar, Intercultural Competence, Language Competency, Vocabulary, Writing, Language Interpretation, Translation, and Studies, Higher Education",,,Intermediate Â· Course Â· 1 - 3 Months
6158,,," Oral Expression, Oral Comprehension, Grammar, Intercultural Competence, Language Competency, Vocabulary, Writing, Language Interpretation, Translation, and Studies, Higher Education",,,Intermediate Â· Course Â· 1 - 3 Months
6159,,," Oral Expression, Oral Comprehension, Grammar, Intercultural Competence, Language Competency, Vocabulary, Writing, Language Interpretation, Translation, and Studies, Higher Education",,,Intermediate Â· Course Â· 1 - 3 Months
6160,,," Oral Expression, Oral Comprehension, Grammar, Intercultural Competence, Language Competency, Vocabulary, Writing, Language Interpretation, Translation, and Studies, Higher Education",,,Intermediate Â· Course Â· 1 - 3 Months
6161,,," Oral Expression, Oral Comprehension, Grammar, Intercultural Competence, Language Competency, Vocabulary, Writing, Language Interpretation, Translation, and Studies, Higher Education",,,Intermediate Â· Course Â· 1 - 3 Months
6162,,," Oral Expression, Oral Comprehension, Grammar, Intercultural Competence, Language Competency, Vocabulary, Writing, Language Interpretation, Translation, and Studies, Higher Education",,,Intermediate Â· Course Â· 1 - 3 Months
6163,,," Oral Expression, Oral Comprehension, Grammar, Intercultural Competence, Language Competency, Vocabulary, Writing, Language Interpretation, Translation, and Studies, Higher Education",,,Intermediate Â· Course Â· 1 - 3 Months
6164,,," Oral Expression, Oral Comprehension, Grammar, Intercultural Competence, Language Competency, Vocabulary, Writing, Language Interpretation, Translation, and Studies, Higher Education",,,Intermediate Â· Course Â· 1 - 3 Months
6165,,," Oral Expression, Oral Comprehension, Grammar, Intercultural Competence, Language Competency, Vocabulary, Writing, Language Interpretation, Translation, and Studies, Higher Education",,,Intermediate Â· Course Â· 1 - 3 Months
6166,,," Oral Expression, Oral Comprehension, Grammar, Intercultural Competence, Language Competency, Vocabulary, Writing, Language Interpretation, Translation, and Studies, Higher Education",,,Intermediate Â· Course Â· 1 - 3 Months
6167,,," Oral Expression, Oral Comprehension, Grammar, Intercultural Competence, Language Competency, Vocabulary, Writing, Language Interpretation, Translation, and Studies, Higher Education",,,Intermediate Â· Course Â· 1 - 3 Months
6168,,," Microsoft Excel, Spreadsheet Software, Excel Formulas, Data Visualization, Productivity Software, Data Import/Export, Data Analysis Software, Data Management, File Management",,,Beginner Â· Course Â· 1 - 3 Months
